CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2021-01-01 12:00:00,2021,1,Germinating,1,NA,NA,NA,0,2.380000114440918,-3.759999990463257,-6.860000014305115,-9.960000038146973,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-02 12:00:00,2021,2,Germinating,1,NA,NA,NA,0,8.109999656677246,-0.30000001192092896,-5.220000177621841,-10.140000343322754,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-03 12:00:00,2021,3,Germinating,1,NA,NA,NA,0.009999999776482582,8.949999809265137,1.5099999904632568,-3.0749999284744263,-7.659999847412109,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-04 12:00:00,2021,4,Germinating,1,NA,NA,NA,0.019999999552965164,6.920000076293945,4.369999885559082,-0.10500001907348633,-4.579999923706055,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-05 12:00:00,2021,5,Germinating,1,NA,NA,NA,0.009999999776482582,4.300000190734863,2.430000066757202,-1.6899999380111694,-5.809999942779541,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-06 12:00:00,2021,6,Germinating,1,NA,NA,NA,0.05999999865889549,5.139999866485596,0.6100000143051147,-1.855000078678131,-4.320000171661377,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-07 12:00:00,2021,7,Germinating,1,NA,NA,NA,0.009999999776482582,6.550000190734863,1.2400000095367432,-2.3300000429153442,-5.900000095367432,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-08 12:00:00,2021,8,Germinating,1,NA,NA,NA,0,3.9800000190734863,-2.4800000190734863,-4.525000095367432,-6.570000171661377,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-09 12:00:00,2021,9,Germinating,1,NA,NA,NA,0,4.579999923706055,-5.420000076293945,-6.994999885559082,-8.569999694824219,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-10 12:00:00,2021,10,Germinating,1,NA,NA,NA,0,4.070000171661377,-0.3100000023841858,-4.359999924898148,-8.40999984741211,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-11 12:00:00,2021,11,Germinating,1,NA,NA,NA,0,8.890000343322754,4.389999866485596,-1.8250000476837158,-8.039999961853027,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-12 12:00:00,2021,12,Germinating,1,NA,NA,NA,0,8.739999771118164,5.849999904632568,-0.13499999046325684,-6.119999885559082,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-13 12:00:00,2021,13,Germinating,1,NA,NA,NA,0.009999999776482582,7.820000171661377,7.179999828338623,3.1999999284744263,-0.7799999713897705,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-14 12:00:00,2021,14,Germinating,1,NA,NA,NA,5.909999847412109,3.109999895095825,2.9800000190734863,0.8550000190734863,-1.2699999809265137,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-15 12:00:00,2021,15,Germinating,1,NA,NA,NA,4.409999847412109,1.7200000286102295,2.0999999046325684,-0.1400001049041748,-2.380000114440918,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-16 12:00:00,2021,16,Germinating,1,NA,NA,NA,0.17000000178813934,2.5199999809265137,-1.8899999856948853,-3.804999887943268,-5.71999979019165,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-17 12:00:00,2021,17,Germinating,1,NA,NA,NA,0.07999999821186066,5.840000152587891,-0.5,-3.505000114440918,-6.510000228881836,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-18 12:00:00,2021,18,Germinating,1,NA,NA,NA,0.019999999552965164,9.989999771118164,-1.4700000286102295,-4.615000128746033,-7.760000228881836,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-19 12:00:00,2021,19,Germinating,1,NA,NA,NA,0.18000000715255737,6.019999980926514,1.25,-6.210000038146973,-13.670000076293945,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-20 12:00:00,2021,20,Germinating,1,NA,NA,NA,0.009999999776482582,10.34000015258789,4.730000019073486,-4.890000104904175,-14.510000228881836,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-21 12:00:00,2021,21,Germinating,1,NA,NA,NA,0,10.449999809265137,4.010000228881836,-3.1050000190734863,-10.220000267028809,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-22 12:00:00,2021,22,Germinating,1,NA,NA,NA,0,10.149999618530273,-6.21999979019165,-10.919999837875366,-15.619999885559082,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-23 12:00:00,2021,23,Germinating,1,NA,NA,NA,3.0299999713897705,6.46999979019165,-7.510000228881836,-10.90500020980835,-14.300000190734863,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-24 12:00:00,2021,24,Germinating,1,NA,NA,NA,0.27000001072883606,10.09000015258789,-0.8799999952316284,-5.1700000166893005,-9.460000038146973,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-25 12:00:00,2021,25,Germinating,1,NA,NA,NA,2.640000104904175,3.880000114440918,-5.289999961853027,-8.71999979019165,-12.149999618530273,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-26 12:00:00,2021,26,Germinating,1,NA,NA,NA,1.7799999713897705,10.6899995803833,-4.440000057220459,-7.3349997997283936,-10.229999542236328,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-27 12:00:00,2021,27,Germinating,1,NA,NA,NA,0,11.0600004196167,-3.8499999046325684,-8.479999780654907,-13.109999656677246,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-28 12:00:00,2021,28,Germinating,1,NA,NA,NA,0.009999999776482582,10.039999961853027,-3.2899999618530273,-8.545000076293945,-13.800000190734863,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-29 12:00:00,2021,29,Germinating,1,NA,NA,NA,0.009999999776482582,9.300000190734863,-0.12999999523162842,-4.1700000166893005,-8.210000038146973,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-30 12:00:00,2021,30,Germinating,1,NA,NA,NA,1.8300000429153442,3.0899999141693115,-1.2999999523162842,-2.725000023841858,-4.150000095367432,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-01-31 12:00:00,2021,31,Germinating,1,NA,NA,NA,0.41999998688697815,4.869999885559082,0.6600000262260437,-2.9099999964237213,-6.480000019073486,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-02-01 12:00:00,2021,32,Germinating,1,NA,NA,NA,0.009999999776482582,3.3499999046325684,-0.25999999046325684,-4.385000109672546,-8.510000228881836,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-02-02 12:00:00,2021,33,Germinating,1,NA,NA,NA,0.009999999776482582,3.009999990463257,-1.4800000190734863,-5.705000162124634,-9.930000305175781,0,0,0,0,1,0,1,NA,Simulation,444
1,1,Field,2021-02-03 12:00:00,2021,34,Germinating,1,NA,NA,NA,0.009999999776482582,8.869999885559082,2.4100000858306885,-3.144999861717224,-8.699999809265137,0,0,0,0,1,0,1,NA,Simulation,444
