CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2017-04-15 12:00:00,2017,105,,1,NA,NA,NA,0.8799999952316284,19.239999771118164,25.90999984741211,20.574999809265137,15.239999771118164,12.82234081811375,0,16.28435153365944,358.1478186435652,2.0296412205619174,20.57912151274234,0,78949.08314394392,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-16 12:00:00,2017,106,,1,NA,NA,NA,8.140000343322754,12.489999771118164,21.440000534057617,17.03000020980835,12.619999885559082,9.864782137539652,0,16.43852866114685,363.8654968909877,1.9967655064040641,20.709311991444956,0,78960.62532293217,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-17 12:00:00,2017,107,,1,NA,NA,NA,0.029999999329447746,17.219999313354492,21.209999084472656,15.929999351501465,10.649999618530273,9.181866164075004,0,16.431734594896763,360.8639347495476,1.9501522164291523,20.836050826343918,0,78966.85722322551,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-18 12:00:00,2017,108,,1,NA,NA,NA,0.10999999940395355,23.3700008392334,25.020000457763672,16.705000400543213,8.390000343322754,10.143204541672599,0,16.311343827339424,356.31333839842245,1.899861961810788,20.95786646601552,0,78970.54361298824,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-19 12:00:00,2017,109,,1,NA,NA,NA,0.019999999552965164,23.010000228881836,28.389999389648438,21.65999984741211,14.930000305175781,13.903401203685336,0,16.28892260677381,354.1998975293491,1.847148526507691,21.08748840691456,0,78972.2309505703,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-20 12:00:00,2017,110,,1,NA,NA,NA,0.9200000166893005,14.619999885559082,21.280000686645508,15.605000495910645,9.930000305175781,8.99778163260884,0,16.609778057640323,352.56155501693644,1.7994052585603686,21.204170052618437,0,78969.74967263326,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-21 12:00:00,2017,111,,1,NA,NA,NA,3.009999990463257,8.869999885559082,12.619999885559082,10.069999933242798,7.519999980926514,5.59444440735711,0,16.589683012155184,354.0248337682359,1.7557542546267122,21.300799362560248,0,78966.63986568827,0.3,0.47785712991442,1,NA,Simulation,2
1,1,Field,2017-04-22 12:00:00,2017,112,,1,NA,NA,NA,1.3700000047683716,16.719999313354492,16.760000228881836,11.535000085830688,6.309999942779541,6.408333381017049,0,16.065113760571336,352.3722121591188,1.7159829770216382,21.38670357480734,0,78964.1697461821,0.3,0.8782143081937517,1,NA,Simulation,2
1,1,Field,2017-04-23 12:00:00,2017,113,,1,NA,NA,NA,0,28.899999618530273,21.690000534057617,12.455000281333923,3.2200000286102295,7.206619156719579,0,15.60202540214478,350.95278503120187,1.672920607364917,21.47521339366793,0,78960.11611097878,0.3,1,1,NA,Simulation,2
1,1,Field,2017-04-24 12:00:00,2017,114,,1,NA,NA,NA,0,28.360000610351563,24.889999389648438,15.109999656677246,5.329999923706055,9.166519162257513,0,15.562017218396079,349.6833114179941,1.6334412067238224,21.572429816022826,0,78955.757430826,0.3,1,1,NA,Simulation,2
