CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2018-01-01 12:00:00,2018,1,,1,NA,NA,NA,0,8.779999732971191,-16.079999923706055,-20.704999923706055,-25.329999923706055,0,0,-12.600052765389371,361.04409993130525,2.0449009856997815,20.45122231574959,0,78937.59903007033,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-02 12:00:00,2018,2,,1,NA,NA,NA,0.009999999776482582,9.960000038146973,-12.859999656677246,-17.94000005722046,-23.020000457763672,0,0,-12.867554423460378,361.03844842733326,2.0447057903496226,20.451440007495666,0,78937.59847083807,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-03 12:00:00,2018,3,,1,NA,NA,NA,0.11999999731779099,7.380000114440918,-9.109999656677246,-13.78999948501587,-18.469999313354492,0,0,-13.019586986719329,361.1279689975666,2.044514442899604,20.451631711450833,0,78937.59792240067,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-04 12:00:00,2018,4,,1,NA,NA,NA,0,9.5600004196167,-11.210000038146973,-15.945000171661377,-20.68000030517578,0,0,-12.905320094333081,361.1044102064914,2.044326963678201,20.451822767593445,0,78937.597384832,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-05 12:00:00,2018,5,,1,NA,NA,NA,0,7.579999923706055,-11.479999542236328,-15.744999885559082,-20.010000228881836,0,0,-12.795070089275685,361.0862703679809,2.044143366194183,20.452006108680564,0,78937.59685818701,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-06 12:00:00,2018,6,,1,NA,NA,NA,0,10.119999885559082,-9.90999984741211,-15.295000076293945,-20.68000030517578,0,0,-12.717873439760755,361.0525819028724,2.0439636586943317,20.452177665037254,0,78937.59634250542,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-07 12:00:00,2018,7,,1,NA,NA,NA,2.369999885559082,7.019999980926514,-1.2999999523162842,-7.354999899864197,-13.40999984741211,0,0,-12.54673279612139,363.25387122708514,2.043787844778786,20.45168882359559,0,78937.59583782862,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-08 12:00:00,2018,8,,1,NA,NA,NA,0.3199999928474426,5.239999771118164,2.240000009536743,-1.3600000143051147,-4.960000038146973,0,0,-11.90300488552636,363.27702370269157,2.0436159237328977,20.451079268583857,0,78937.5953442138,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-09 12:00:00,2018,9,,1,NA,NA,NA,0.019999999552965164,4.360000133514404,1.2300000190734863,-1.4900000095367432,-4.210000038146973,0,0,-10.79843004651597,363.0871048532857,2.0434478910960507,20.45038171435189,0,78937.59486173371,0,1,0,1,NA,Simulation,4
1,1,Field,2018-01-10 12:00:00,2018,10,,1,NA,NA,NA,0.550000011920929,5.869999885559082,9.489999771118164,4.299999892711639,-0.8899999856948853,0,0,-9.600955184014353,362.8220241222474,2.0481086340693926,20.44955284500955,0,78938.75236522712,0,1,0,1,NA,Simulation,4
