CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,Yieldkgha,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2017-03-25 12:00:00,2017,84,,1,NA,NA,NA,9,7.633760929107666,11.859999656677246,8.609999895095825,5.360000133514404,4.783333275053237,0,3.9398951549456824,369.05120609757114,2.0618666574569673,20.450056441736262,0,78937.55066436266,0,0.3,0.3192856822695051,1,NA,Simulation,40
1,1,Field,2017-03-26 12:00:00,2017,85,,1,NA,NA,NA,2,8.378595352172852,10.479999542236328,7.869999885559082,5.260000228881836,4.372222158643935,0,4.204154077831076,369.75914743999436,2.0748791304551264,20.450301747486513,0,78940.99786468153,0,0.3,0.16785710198538642,1,NA,Simulation,40
1,1,Field,2017-03-27 12:00:00,2017,86,,1,NA,NA,NA,0,7.128279685974121,10.920000076293945,8.765000104904175,6.610000133514404,4.869444502724542,0,4.500650612359837,368.6148214400012,2.090252729705152,20.45233426180705,0,78944.93552591713,0,0.3,0.26321429865700857,1,NA,Simulation,40
1,1,Field,2017-03-28 12:00:00,2017,87,,1,NA,NA,NA,0,7.529760837554932,11.109999656677246,8.919999837875366,6.730000019073486,4.955555465486315,0,4.79471371460361,367.3697431186321,2.10443295046693,20.455861122737467,0,78948.55819019028,0,0.3,0.28785710675375803,1,NA,Simulation,40
1,1,Field,2017-03-29 12:00:00,2017,88,,1,NA,NA,NA,27.799999237060547,6.480420112609863,8.899999618530273,6.499999761581421,4.099999904632568,3.6111109786563453,0,5.048880501954626,389.91687020402327,2.110541450566712,20.442969566246042,0,78950.7159222156,0,0.3,0,1,NA,Simulation,40
1,1,Field,2017-03-30 12:00:00,2017,89,,1,NA,NA,NA,4.349999904632568,5.111397743225098,8.270000457763672,6.520000219345093,4.769999980926514,3.6222223440806074,0,5.152066268565387,393.3153618622195,2.1165912461899135,20.42629232672971,0,78952.89777738602,0,0.3,0,1,NA,Simulation,40
1,1,Field,2017-03-31 12:00:00,2017,90,,1,NA,NA,NA,0,6.031949043273926,6.139999866485596,4.6549999713897705,3.1700000762939453,2.5861110952165394,0,5.1492179076558315,392.1530850870171,2.1166232572315415,20.409090766631188,0,78953.74552254425,0,0.3,0,1,NA,Simulation,40
1,1,Field,2017-04-01 12:00:00,2017,91,,1,NA,NA,NA,0,20.736825942993164,13.569999694824219,6.3299998342990875,-0.9100000262260437,3.5321474106843693,0,5.039893611502768,388.52742304056534,2.120453319613868,20.39025290625619,0,78955.18362705101,0,0.3,0.278571394937379,1,NA,Simulation,40
1,1,Field,2017-04-02 12:00:00,2017,92,,1,NA,NA,NA,1.090000033378601,18.593482971191406,11.979999542236328,6.294999778270721,0.6100000143051147,3.49722209903929,0,5.02867954085393,386.7462334306733,2.123210516353028,20.36884305066824,0,78956.31635463664,0,0.3,0.16249995146478924,1,NA,Simulation,40
1,1,Field,2017-04-03 12:00:00,2017,93,,1,NA,NA,NA,3.7200000286102295,9.588966369628906,13.010000228881836,9.700000047683716,6.389999866485596,5.388888915379842,0,5.142347326833602,388.0461254453088,2.1368843816278327,20.343904109674046,0,78960.15678577364,0,0.3,0.47928573404039654,1,NA,Simulation,40
1,1,Field,2017-04-04 12:00:00,2017,94,,1,NA,NA,NA,16.059999465942383,7.808186054229736,12.6899995803833,10.179999828338623,7.670000076293945,5.655555460188124,0,5.400156240271201,401.22169214009887,2.1523498218261876,20.308959622210327,0,78965.5136109757,0,0.3,0.49071424348013737,1,NA,Simulation,40
1,1,Field,2017-04-05 12:00:00,2017,95,,1,NA,NA,NA,16.059999465942383,5.047085285186768,7.96999979019165,6.504999876022339,5.039999961853027,3.6138888200124106,0,5.672723671493203,414.6890991570071,2.1549402800773825,20.260526403063267,0,78967.40879529457,0,0.3,0,1,NA,Simulation,40
1,1,Field,2017-04-06 12:00:00,2017,96,,1,NA,NA,NA,0,17.874671936035156,12.170000076293945,7.625,3.0799999237060547,4.236111111111112,0,5.752603160911744,410.3446213457511,2.1600400242274045,20.209110005583035,0,78969.58461045459,0,0.3,0.2710714340209961,1,NA,Simulation,40
1,1,Field,2017-04-07 12:00:00,2017,97,,1,NA,NA,NA,0,23.131114959716797,14.380000114440918,6.540000081062317,-1.2999999523162842,3.671943374836611,0,5.818370846374608,405.79598262291495,2.1612325476883845,20.15410530360835,0,78970.49026683258,0,0.3,0.3514285853930882,1,NA,Simulation,40
1,1,Field,2017-04-08 12:00:00,2017,98,,1,NA,NA,NA,0,24.377376556396484,24.030000686645508,12.235000342130661,0.4399999976158142,7.348442652370367,0,5.9130453350498255,399.8243365208356,2.1702805946799772,20.096025845031544,0,78973.36083238629,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-09 12:00:00,2017,99,,1,NA,NA,NA,5.329999923706055,17.17843246459961,25.709999084472656,16.66499948501587,7.619999885559082,10.213092210706076,0,6.290881796079948,399.38569164374314,2.2214755319614916,20.041444101563595,0,78986.71331609973,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-10 12:00:00,2017,100,,1,NA,NA,NA,0,19.186847686767578,21.43000030517578,15.75,10.069999694824219,9.103144483566282,0,6.948107487124367,393.10794692057215,2.249095529248923,19.99311489885588,0,78994.99274419883,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-11 12:00:00,2017,101,,1,NA,NA,NA,0,18.91402816772461,15.289999961853027,10.089999914169312,4.889999866485596,5.6055555078718395,0,7.593272821688894,388.7523064014627,2.2472191838789586,19.943787511990863,0,78996.45019754296,0,0.3,0.6699999911444527,1,NA,Simulation,40
1,1,Field,2017-04-12 12:00:00,2017,102,,1,NA,NA,NA,2.8499999046325684,17.91952133178711,20.799999237060547,11.6899995803833,2.5799999237060547,6.684392242230311,0,7.956185048410536,385.50850636594276,2.248697045982115,19.890828090034688,0,78998.85932092858,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-13 12:00:00,2017,103,,1,NA,NA,NA,0,23.994579315185547,23.540000915527344,14.105000495910645,4.670000076293945,8.396459439727996,0,8.215354202775305,381.3114870253661,2.2470337466501342,19.843289574175046,0,79000.71544153086,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-14 12:00:00,2017,104,,1,NA,NA,NA,2.9600000381469727,16.11408805847168,23.81999969482422,16.634999752044678,9.449999809265137,9.935243563585813,0,8.70818982439064,378.158464049127,2.2470450888679165,19.80672025406895,0,79003.3658032984,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-15 12:00:00,2017,105,,1,NA,NA,NA,10.6899995803833,16.55851173400879,26.530000686645508,18.790000438690186,11.050000190734863,11.685316819953918,0,9.24388062497286,382.5578342343972,2.2843926435984665,19.784449835952966,0,79015.98774069792,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-16 12:00:00,2017,106,,1,NA,NA,NA,0,16.75522232055664,21.3799991607666,16.84499979019165,12.3100004196167,9.747194906671842,0,9.822891264923504,376.51306934908087,2.293775465910176,19.775228020295245,0,79022.5346384874,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-17 12:00:00,2017,107,,1,NA,NA,NA,0,24.287477493286133,22.889999389648438,14.154999732971191,5.420000076293945,8.34283379091157,0,10.270364702980846,372.36224074500996,2.2832449763677243,19.772406271344753,0,79024.25837138595,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-18 12:00:00,2017,108,,1,NA,NA,NA,0,24.399972915649414,24.020000457763672,15.230000257492065,6.440000057220459,9.12627382275131,0,10.659655597119087,368.6801729611343,2.266614685586607,19.77865363434213,0,79024.40025250411,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-19 12:00:00,2017,109,,1,NA,NA,NA,7.070000171661377,17.689542770385742,25.219999313354492,17.044999599456787,8.869999885559082,10.388278537771436,0,11.043833379376931,369.9790816747401,2.2783867194045184,19.796079176826524,0,79031.61701227003,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-20 12:00:00,2017,110,,1,NA,NA,NA,0,11.775421142578125,17.440000534057617,14.555000305175781,11.670000076293945,8.086111280653212,0,11.316244468555599,365.81903378562106,2.27501731298034,19.817598792057808,0,79034.9032388941,0,0.3,1,1,NA,Simulation,40
1,1,Field,2017-04-21 12:00:00,2017,111,,1,NA,NA,NA,0,17.341066360473633,13.920000076293945,9.610000133514404,5.300000190734863,5.3388889630635585,0,11.358779369728017,362.8044059430317,2.2592175660428455,19.836110956507888,0,79034.50912959501,0,0.3,0.5378571578434536,1,NA,Simulation,40
1,1,Field,2017-04-22 12:00:00,2017,112,,1,NA,NA,NA,0,22.31989860534668,17.309999465942383,11.009999752044678,4.710000038146973,6.116666528913709,0,11.23676311067435,360.1539996907188,2.2453060317827362,19.85586492074787,0,79034.12787366196,0,0.3,0.8799999441419328,1,NA,Simulation,40
