CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2017-04-28 12:00:00,2017,118,Germinating,1,NA,NA,NA,13.800000190734863,11.711607933044434,13.960000038146973,10.085000038146973,6.210000038146973,1.2487875190734865,0,0,0,1,0.008500003814697265,1,NA,Simulation,6
1,1,Field,2017-04-29 12:00:00,2017,119,Germinating,1,NA,NA,NA,30.34000015258789,9.737858772277832,14.75,11.610000133514404,8.470000267028809,1.9021312953531742,0,0,0,1,0.16100001335144043,1,NA,Simulation,6
1,1,Field,2017-04-30 12:00:00,2017,120,Germinating,1,NA,NA,NA,15.020000457763672,13.807394981384277,20.1299991607666,15.229999542236328,10.329999923706055,5.229999542236328,0,0,0,1,0.5229999542236329,1,NA,Simulation,6
1,1,Field,2017-05-01 12:00:00,2017,121,Germinating,1,NA,NA,NA,1.7599999904632568,14.110546112060547,15.850000381469727,12.420000076293945,8.989999771118164,2.55270737285614,0,0,0,1,0.24200000762939455,1,NA,Simulation,6
1,1,Field,2017-05-02 12:00:00,2017,122,Germinating,1,NA,NA,NA,0,14.366155624389648,12.380000114440918,9.02999997138977,5.679999828338623,0.6025156555324791,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-03 12:00:00,2017,123,Germinating,1,NA,NA,NA,22.18000030517578,15.589455604553223,12.380000114440918,7.200000047683716,2.0199999809265137,0.4441062871366741,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-04 12:00:00,2017,124,Germinating,1,NA,NA,NA,28.850000381469727,6.423130512237549,8.90999984741211,7.06499981880188,5.21999979019165,0,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-05 12:00:00,2017,125,Germinating,1,NA,NA,NA,3.5899999141693115,13.374813079833984,13.119999885559082,8.889999866485596,4.659999847412109,0.8038405804336071,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-06 12:00:00,2017,126,Germinating,1,NA,NA,NA,0,20.06018829345703,14.180000305175781,9.250000238418579,4.320000171661377,1.1597091399908066,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-07 12:00:00,2017,127,Germinating,1,NA,NA,NA,0,24.843957901000977,15.430000305175781,8.520000159740448,1.6100000143051147,1.438103226851672,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-08 12:00:00,2017,128,Germinating,1,NA,NA,NA,32.70000076293945,20.20855712890625,17.600000381469727,9.320000171661377,1.0399999618530273,2.237564151144028,0,0,0,1,0,1,NA,Simulation,6
1,1,Field,2017-05-09 12:00:00,2017,129,Germinating,1,NA,NA,NA,11.149999618530273,17.331066131591797,16.690000534057617,10.740000247955322,4.789999961853027,2.222235213041306,0,0,0,1,0.07400002479553223,1,NA,Simulation,6
1,1,Field,2017-05-10 12:00:00,2017,130,Germinating,1,NA,NA,NA,13.380000114440918,19.98249626159668,25.829999923706055,17.079999923706055,8.329999923706055,7.191906192779541,0,0,0,1,0.7079999923706055,1,NA,Simulation,6
1,1,Field,2017-05-11 12:00:00,2017,131,Germinating,1,NA,NA,NA,0,14.0148344039917,16.700000762939453,13.46000051498413,10.220000267028809,3.4600005149841304,0,0,0,1,0.3460000514984131,1,NA,Simulation,6
1,1,Field,2017-05-12 12:00:00,2017,132,Germinating,1,NA,NA,NA,0,23.107526779174805,21.5,15.34499979019165,9.1899995803833,5.373236152654886,0,0,0,1,0.534499979019165,1,NA,Simulation,6
1,1,Field,2017-05-13 12:00:00,2017,133,Germinating,1,NA,NA,NA,0,26.9107666015625,24.690000534057617,16.21500015258789,7.739999771118164,6.48401082148552,0,0,0,1,0.6215000152587891,1,NA,Simulation,6
1,1,Field,2017-05-14 12:00:00,2017,134,Germinating,1,NA,NA,NA,0,26.735687255859375,28.34000015258789,19.55500030517578,10.770000457763672,9.555000305175781,0,0,0,1,0.9555000305175781,1,NA,Simulation,6
1,1,Field,2017-05-15 12:00:00,2017,135,Germinating,1,NA,NA,NA,0,26.26813507080078,29.06999969482422,20.585000038146973,12.100000381469727,10.585000038146973,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-16 12:00:00,2017,136,Germinating,1,NA,NA,NA,0,22.95834732055664,29,22.34999990463257,15.699999809265137,12.349999904632567,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-17 12:00:00,2017,137,Germinating,1,NA,NA,NA,0,18.567522048950195,29.1200008392334,24.164999961853027,19.209999084472656,14.164999961853027,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-18 12:00:00,2017,138,Germinating,1,NA,NA,NA,7.389999866485596,15.647078514099121,30.6200008392334,24.850000381469727,19.079999923706055,14.74710870203972,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-19 12:00:00,2017,139,Germinating,1,NA,NA,NA,18.579999923706055,14.511540412902832,20.399999618530273,15.889999866485596,11.380000114440918,5.889999866485596,0,0,0,1,0.5889999866485596,1,NA,Simulation,6
1,1,Field,2017-05-20 12:00:00,2017,140,Germinating,1,NA,NA,NA,36.83000183105469,18.83206558227539,24.260000228881836,17.40500020980835,10.550000190734863,7.405000209808349,0,0,0,1,0.740500020980835,1,NA,Simulation,6
1,1,Field,2017-05-21 12:00:00,2017,141,Germinating,1,NA,NA,NA,0,20.625097274780273,20.969999313354492,16.019999504089355,11.069999694824219,6.0199995040893555,0,0,0,1,0.6019999504089356,1,NA,Simulation,6
1,1,Field,2017-05-22 12:00:00,2017,142,Germinating,1,NA,NA,NA,0,25.245738983154297,21.93000030517578,15.175000190734863,8.420000076293945,5.334081792664528,0,0,0,1,0.5175000190734863,1,NA,Simulation,6
1,1,Field,2017-05-23 12:00:00,2017,143,Germinating,1,NA,NA,NA,0,21.660898208618164,21.739999771118164,16.52500009536743,11.3100004196167,6.525000095367431,0,0,0,1,0.6525000095367433,1,NA,Simulation,6
1,1,Field,2017-05-24 12:00:00,2017,144,Germinating,1,NA,NA,NA,5.269999980926514,9.024018287658691,17.649999618530273,15.179999828338623,12.710000038146973,5.179999828338623,0,0,0,1,0.5179999828338623,1,NA,Simulation,6
1,1,Field,2017-05-25 12:00:00,2017,145,Germinating,1,NA,NA,NA,0,14.117254257202148,17.559999465942383,14.729999542236328,11.899999618530273,4.729999542236328,0,0,0,1,0.47299995422363283,1,NA,Simulation,6
1,1,Field,2017-05-26 12:00:00,2017,146,Germinating,1,NA,NA,NA,4.840000152587891,20.492380142211914,24.899999618530273,17.419999599456787,9.9399995803833,7.419999599456789,0,0,0,1,0.7419999599456788,1,NA,Simulation,6
1,1,Field,2017-05-27 12:00:00,2017,147,Germinating,1,NA,NA,NA,0,21.362306594848633,23.360000610351563,18.46500015258789,13.569999694824219,8.465000152587892,0,0,0,1,0.8465000152587892,1,NA,Simulation,6
1,1,Field,2017-05-28 12:00:00,2017,148,Germinating,1,2017-05-28,NA,NA,4.889999866485596,16.49932861328125,25.440000534057617,20.195000171661377,14.949999809265137,10.195000171661377,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-29 12:00:00,2017,149,Emerging,2.257249987125397,NA,NA,NA,1.3300000429153442,25.47298240661621,27.139999389648438,20.28999948501587,13.4399995803833,10.28999948501587,0,0,0,1,1,1,NA,Simulation,6
1,1,Field,2017-05-30 12:00:00,2017,150,Emerging,2.4513749957084654,NA,NA,NA,0,24.40886688232422,23.860000610351563,17.765000343322754,11.670000076293945,7.765000343322753,0,0,0,1,0.7765000343322754,1,NA,Simulation,6
1,1,Field,2017-05-31 12:00:00,2017,151,Emerging,2.660375010967255,NA,NA,NA,0,24.3414306640625,24.540000915527344,18.360000610351563,12.180000305175781,8.3600006103515625,0,0,0,1,0.8360000610351563,1,NA,Simulation,6
1,1,Field,2017-06-01 12:00:00,2017,152,Emerging,2.8722500085830687,NA,NA,NA,0,28.10871696472168,27.09000015258789,18.47499990463257,9.859999656677246,8.474999904632568,0,0,0,1,0.8474999904632569,1,NA,Simulation,6
1,1,Field,2017-06-02 12:00:00,2017,153,Vegetative,3.0148137113095994,NA,NA,NA,0,28.452661514282227,29.31999969482422,19.980000019073486,10.640000343322754,7.589364894811122,7.589364894811122,0,0.9980000019073487,1,0.9980000019073487,1,NA,Simulation,6
1,1,Field,2017-06-03 12:00:00,2017,154,Vegetative,3.0508293517583556,NA,NA,NA,0,27.73012351989746,31.670000076293945,22.31500005722046,12.960000038146973,9.003910112189052,16.593275007000173,0,1,1,1,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-04 12:00:00,2017,155,Vegetative,3.0954116968959973,NA,NA,NA,2.2200000286102295,16.02762794494629,31.239999771118164,25.184999465942383,19.1299991607666,11.145586284410433,27.738861291410608,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-05 12:00:00,2017,156,Vegetative,3.138771882411525,NA,NA,NA,0,21.362998962402344,30.5,24.510000228881836,18.520000457763672,10.840046378881922,38.57890767029253,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-06 12:00:00,2017,157,Vegetative,3.164547251381361,NA,NA,NA,0,25.11280059814453,25.700000762939453,18.630000591278076,11.5600004196167,6.443842242458976,45.02274991275151,0,0.8630000591278076,1,0.8630000591278076,1,NA,Simulation,6
1,1,Field,2017-06-07 12:00:00,2017,158,Vegetative,3.188570726869875,NA,NA,NA,0,22.694692611694336,23.959999084472656,18.07499933242798,12.1899995803833,6.005868872128541,51.02861878488005,0,0.8074999332427979,1,0.8074999332427979,1,NA,Simulation,6
1,1,Field,2017-06-08 12:00:00,2017,159,Vegetative,3.211765827969367,NA,NA,NA,0,27.277116775512695,26.020000457763672,17.825000286102295,9.630000114440918,5.798775274872995,56.82739405975305,0,0.7825000286102295,1,0.7825000286102295,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-09 12:00:00,2017,160,Vegetative,3.246877493798457,NA,NA,NA,0,26.32856559753418,29.959999084472656,21.884999752044678,13.8100004196167,8.77791645727252,65.60531051702557,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-10 12:00:00,2017,161,Vegetative,3.2871532807646715,NA,NA,NA,0,22.657676696777344,30.1299991607666,23.674999237060547,17.219999313354492,10.068946741553605,75.67425725857917,0,1,1,1,0.9999999999999998,NA,Simulation,6
1,1,Field,2017-06-11 12:00:00,2017,162,Vegetative,3.3302678651272197,NA,NA,NA,0,21.856212615966797,31.6200008392334,25.33000087738037,19.040000915527344,10.778646090637006,86.45290334921619,0,1,1,1,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-12 12:00:00,2017,163,Vegetative,3.3729808405771857,NA,NA,NA,0,22.65091323852539,33.36000061035156,26.605000495910645,19.850000381469727,10.678243862491588,97.13114721170777,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-13 12:00:00,2017,164,Vegetative,3.417241644394982,NA,NA,NA,24.549999237060547,15.663933753967285,33.34000015258789,27.34000015258789,21.34000015258789,11.065200954449015,108.19634816615678,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-14 12:00:00,2017,165,Vegetative,3.460291234402185,NA,NA,NA,24.1299991607666,16.5817928314209,31.59000015258789,25.390000343322754,19.190000534057617,10.762397501800827,118.9587456679576,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-15 12:00:00,2017,166,Vegetative,3.5021830008317947,NA,NA,NA,0,20.16975212097168,29.700000762939453,24.380000114440918,19.059999465942383,10.472941607402435,129.43168727536005,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-16 12:00:00,2017,167,Vegetative,3.5442536406141065,NA,NA,NA,5.5,16.42120361328125,30.520000457763672,24.520000457763672,18.520000457763672,10.517659945577934,139.949347220938,0,1,1,1,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-17 12:00:00,2017,168,Vegetative,3.5864444149764854,NA,NA,NA,11.800000190734863,12.454059600830078,28.700000762939453,24.515000343322754,20.329999923706055,10.547693590594637,150.49704081153263,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-18 12:00:00,2017,169,Vegetative,3.6235970530388277,NA,NA,NA,0,16.40278434753418,26.799999237060547,22.789999961853027,18.780000686645508,9.288159515585674,159.7852003271183,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-19 12:00:00,2017,170,Vegetative,3.654537566611485,NA,NA,NA,0,21.083192825317383,25.920000076293945,20.65500020980835,15.390000343322754,7.735128393164282,167.52032872028258,0,1,1,1,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-20 12:00:00,2017,171,Vegetative,3.687466568130195,NA,NA,NA,4.679999828338623,19.6014347076416,28.959999084472656,21.339999675750732,13.720000267028809,8.232250379677465,175.75257909996003,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-21 12:00:00,2017,172,Vegetative,3.7231646942746863,NA,NA,NA,0,24.42585563659668,29.1200008392334,22.290000438690186,15.460000038146973,8.924531536122867,184.6771106360829,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-22 12:00:00,2017,173,Vegetative,3.7636946706139995,NA,NA,NA,17.81999969482422,14.470545768737793,28.920000076293945,23.94499969482422,18.969999313354492,10.132494084828348,194.80960472091124,0,1,1,1,1,NA,Simulation,6
1,1,Field,2017-06-23 12:00:00,2017,174,Vegetative,3.799432912433814,NA,NA,NA,12.920000076293945,7.881345272064209,24.760000228881836,22.28499984741211,19.809999465942383,8.934560454953642,203.74416517586488,0,1,1,1,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-24 12:00:00,2017,175,Vegetative,3.8256907614952933,NA,NA,NA,0,18.95758056640625,23.6200008392334,19.015000343322754,14.40999984741211,6.56446226536979,210.30862744123468,0,0.9015000343322754,1,0.9015000343322754,1,NA,Simulation,6
1,1,Field,2017-06-25 12:00:00,2017,176,Vegetative,3.847350813306069,NA,NA,NA,0,22.311813354492188,22.969999313354492,17.424999713897705,11.880000114440918,5.415012952693886,215.72364039392858,0,0.7424999713897705,1,0.7424999713897705,1,NA,Simulation,6
1,1,Field,2017-06-26 12:00:00,2017,177,Vegetative,3.8658945602528103,NA,NA,NA,2.619999885559082,17.26282501220703,22.110000610351563,16.34500026702881,10.579999923706055,4.6359367366853546,220.35957713061393,0,0.6345000267028809,1,0.6345000267028809,1,NA,Simulation,6
1,1,Field,2017-06-27 12:00:00,2017,178,Vegetative,3.8841954846493514,NA,NA,NA,0,25.98358154296875,23.309999465942383,16.22499990463257,9.140000343322754,4.575231099135245,224.93480822974917,0,0.6224999904632569,1,0.6224999904632569,0.9999999999999998,NA,Simulation,6
1,1,Field,2017-06-28 12:00:00,2017,179,Vegetative,3.910620046748013,NA,NA,NA,0,26.8386287689209,26.899999618530273,19,11.100000381469727,6.606140524665378,231.54094875441456,0,0.9,1,0.9,0.9999999999999999,NA,Simulation,6
1,1,Field,2017-06-29 12:00:00,2017,180,Vegetative,3.9485111422865544,NA,NA,NA,34.720001220703125,18.27617073059082,29.899999618530273,22.869999885559082,15.84000015258789,9.472773884635405,241.01372263904997,0,1,1,1,1,NA,Simulation,6
