CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2005-04-25 12:00:00,2005,115,,1,NA,NA,NA,0.25999999046325684,26.049999237060547,16.170000076293945,8.680000066757202,1.190000057220459,1.6716370363473894,0,18.412223496019124,357.26943382424093,1.9270412822239384,20.600404930268464,0,78935.27409574813,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-04-26 12:00:00,2005,116,,1,NA,NA,NA,15.510000228881836,8.09000015258789,11.84000015258789,8.195000171661377,4.550000190734863,0.3744797463715075,0,17.637055787411427,371.11216713514284,1.8235017259012372,20.7182355494884,0,78935.26262862586,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-04-27 12:00:00,2005,117,,1,NA,NA,NA,0.05000000074505806,14.569999694824219,12.729999542236328,7.979999780654907,3.2300000190734863,0.6125779739767314,0,16.689290386521108,368.9529611103214,1.7376541095134432,20.825714620313057,0,78934.74139650981,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-04-28 12:00:00,2005,118,,1,NA,NA,NA,1.2200000286102295,12.579999923706055,14.149999618530273,8.209999799728394,2.2699999809265137,1.042068622633815,0,15.890749382487096,368.2169579008169,1.6650628510063823,20.924795461758887,0,78934.42394279777,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-04-29 12:00:00,2005,119,,1,NA,NA,NA,6.550000190734863,7.21999979019165,14.960000038146973,10.759999990463257,6.559999942779541,1.6874600100755692,0,15.261365647514578,373.5312413348154,1.6124954849677433,21.01269294987199,0,78938.02489584817,0,0,1,0.07599999904632569,1,NA,Simulation,360
1,1,Field,2005-04-30 12:00:00,2005,120,,1,NA,NA,NA,0.47999998927116394,14.579999923706055,13.640000343322754,8.695000171661377,3.75,0.9369485513865949,0,14.798079295485614,371.63519652983973,1.5596941763440453,21.095213479453992,0,78938.59188601245,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-05-01 12:00:00,2005,121,,1,NA,NA,NA,0.17000000178813934,20.969999313354492,15.149999618530273,7.8649998009204865,0.5799999833106995,1.3006420602370057,0,14.411142679237772,368.3965047366149,1.5158667765815257,21.16377326738227,0,78937.92978308626,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-05-02 12:00:00,2005,122,,1,NA,NA,NA,0,17.610000610351563,11.220000267028809,5.775000140070915,0.33000001311302185,0.14205843795798745,0,14.01891169331236,365.5988489584412,1.4698182240265232,21.225958244822785,0,78935.97984903309,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-05-03 12:00:00,2005,123,,1,NA,NA,NA,0.009999999776482582,21.799999237060547,13.010000228881836,6.800000101327896,0.5899999737739563,0.5911969497893006,0,13.57420858447444,363.1160632862043,1.4271202943844083,21.283695959803644,0,78934.21140152469,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-05-04 12:00:00,2005,124,,1,NA,NA,NA,0,28.700000762939453,17.290000915527344,9.93000042438507,2.569999933242798,2.2561683650851245,0,13.289703969177525,360.0187101304038,1.3882826419733396,21.340540925190574,0,78932.43021977966,0,0,1,0,1,NA,Simulation,360
1,1,Field,2005-05-05 12:00:00,2005,125,,1,NA,NA,NA,0,26.68000030517578,19.190000534057617,11.795000314712524,4.400000095367432,3.2317611967772244,0,13.331445966040487,357.9673279533651,1.3478938599021273,21.39898919883558,0,78929.13947073005,0,0,1,0.17950003147125246,1,NA,Simulation,360
1,1,Field,2005-05-06 12:00:00,2005,126,,1,NA,NA,NA,0,28.31999969482422,21.350000381469727,13.095000267028809,4.840000152587891,4.28962988704443,0,13.631853288599181,356.1984785356834,1.3109177536160848,21.460525173828024,0,78925.45382756213,0,0,1,0.3095000267028809,1,NA,Simulation,360
1,1,Field,2005-05-07 12:00:00,2005,127,,1,NA,NA,NA,0.7099999785423279,23.399999618530273,24.649999618530273,16.90499973297119,9.15999984741211,6.918124690902233,0,14.128427060710566,354.5765282160066,1.277512797140561,21.527018706398966,0,78921.38523047944,0,0,1,0.6904999732971192,1,NA,Simulation,360
1,1,Field,2005-05-08 12:00:00,2005,128,,1,NA,NA,NA,0,26.3799991607666,26.739999771118164,19.674999713897705,12.609999656677246,9.674999713897705,0,14.802513719191031,353.056764391624,1.2471922850443042,21.604359157145893,0,78916.72436766175,0,0,1,0.9674999713897705,1,NA,Simulation,360
1,1,Field,2005-05-09 12:00:00,2005,129,,1,NA,NA,NA,1.1399999856948853,19.510000228881836,26.270000457763672,19.835000038146973,13.399999618530273,9.835000038146973,0,15.663302799078307,351.62337694605026,1.2203191084228235,21.690612354413126,0,78911.63004974546,0,0,1,0.9835000038146973,1,NA,Simulation,360
1,1,Field,2005-05-10 12:00:00,2005,130,,1,NA,NA,NA,0.03999999910593033,23.84000015258789,26.219999313354492,20.84499979019165,15.470000267028809,10.844999790191649,0,16.417955674777932,350.27150956731225,1.1962283815110661,21.785998186097952,0,78906.22984162446,0,0,1,1,1,NA,Simulation,360
1,1,Field,2005-05-11 12:00:00,2005,131,,1,NA,NA,NA,13,22.09000015258789,26.239999771118164,21.255000114440918,16.270000457763672,11.255000114440918,0,17.136120065883887,358.1593090534433,1.2549391019210001,21.90559036315809,0,78923.03405829814,0,0,1,1,1,NA,Simulation,360
1,1,Field,2005-05-12 12:00:00,2005,132,,1,NA,NA,NA,1.399999976158142,17.18000030517578,21.329999923706055,16.855000019073486,12.380000114440918,6.855000019073486,0,17.514824536807044,355.7705009631978,1.2743606133495051,22.024646286915825,0,78930.8136430201,0,0,1,0.6855000019073487,1,NA,Simulation,360
1,1,Field,2005-05-13 12:00:00,2005,133,,1,NA,NA,NA,14.979999542236328,18.81999969482422,25.780000686645508,18.815000534057617,11.850000381469727,8.815000534057619,0,17.533412229526107,366.2572092565265,1.2993219637193631,22.142597269256004,0,78942.89040213979,0,0,1,0.8815000534057618,1,NA,Simulation,360
1,1,Field,2005-05-14 12:00:00,2005,134,,1,NA,NA,NA,18.219999313354492,10.100000381469727,20.90999984741211,15.565000057220459,10.220000267028809,5.56500005722046,0,17.49485738327336,379.95252157411215,1.3152866045579603,22.200550411592687,0,78949.9986053974,0,0,1,0.5565000057220459,1,NA,Simulation,360
1,1,Field,2005-05-15 12:00:00,2005,135,,1,NA,NA,NA,0,14.649999618530273,15.4399995803833,10.244999885559082,5.050000190734863,1.7397033477783204,0,17.249701773790466,377.08745945209466,1.285837416812387,22.294627733672158,0,78950.24303551816,0,0,1,0.024499988555908205,1,NA,Simulation,360
1,1,Field,2005-05-16 12:00:00,2005,136,,1,NA,NA,NA,0,20.68000030517578,18.06999969482422,12.514999866485596,6.960000038146973,3.156785805076361,0,16.77416075836917,373.00184382321373,1.2756118060149442,22.380774653377976,0,78951.03520278745,0,0,1,0.2514999866485596,1,NA,Simulation,360
1,1,Field,2005-05-17 12:00:00,2005,137,,1,NA,NA,NA,0,26.489999771118164,20.610000610351563,13.410000324249268,6.210000038146973,4.185500284284354,0,16.35890036130846,369.26034900521586,1.2638482488383254,22.466826113443886,0,78950.63743725624,0,0,1,0.34100003242492677,1,NA,Simulation,360
1,1,Field,2005-05-18 12:00:00,2005,138,,1,NA,NA,NA,0.05000000074505806,26.829999923706055,24.559999465942383,16.28499984741211,8.010000228881836,6.49349542851448,0,16.199559598872618,366.488014440439,1.246870285675853,22.563841123180318,0,78948.781780514,0,0,1,0.6284999847412109,1,NA,Simulation,360
1,1,Field,2005-05-19 12:00:00,2005,139,,1,NA,NA,NA,31.90999984741211,6.079999923706055,24.399999618530273,19.164999961853027,13.930000305175781,9.164999961853027,0,16.363349851625568,390.032083803855,1.2958760250664085,22.591257849736785,0,78959.71773910544,0,0,1,0.9164999961853028,1,NA,Simulation,360
1,1,Field,2005-05-20 12:00:00,2005,140,,1,NA,NA,NA,8.960000038146973,9.680000305175781,21.84000015258789,17.03000020980835,12.220000267028809,7.03000020980835,0,16.51135838139713,396.3801166258853,1.3130058732440049,22.63117554791893,0,78966.90050364417,0,0,1,0.703000020980835,1,NA,Simulation,360
1,1,Field,2005-05-21 12:00:00,2005,141,,1,NA,NA,NA,0,27.31999969482422,22.649999618530273,15.829999923706055,9.010000228881836,5.872847648715973,0,16.561256181236313,390.26047844046445,1.3018172283848477,22.72400597807284,0,78969.29316728438,0,0,1,0.5829999923706055,1,NA,Simulation,360
1,1,Field,2005-05-22 12:00:00,2005,142,,1,NA,NA,NA,1.059999942779541,17.299999237060547,23.719999313354492,17.479999542236328,11.239999771118164,7.479999542236328,0,16.579042864769164,387.1843168250639,1.291295352650666,22.819416626593878,0,78971.33367152051,0,0,1,0.7479999542236329,1,NA,Simulation,360
1,1,Field,2005-05-23 12:00:00,2005,143,,1,NA,NA,NA,0,26.100000381469727,24.350000381469727,17.860000133514404,11.369999885559082,7.860000133514405,0,16.66871238730216,382.52753903798356,1.271393385703362,22.92312223933678,0,78970.63139411237,0,0,1,0.7860000133514404,1,NA,Simulation,360
1,1,Field,2005-05-24 12:00:00,2005,144,,1,NA,NA,NA,0,22.59000015258789,19.790000915527344,14.895000457763672,10,4.895000457763672,0,16.890574526548157,379.64678715096187,1.2451373098137217,23.028252051638088,0,78967.43897426958,0,0,1,0.4895000457763672,1,NA,Simulation,360
1,1,Field,2005-05-25 12:00:00,2005,145,Germinating,1,2005-05-25,NA,NA,0,28.1200008392334,20.690000534057617,14.34000015258789,7.989999771118164,4.620726446485519,0,17.053239071383913,376.9874562516774,80.3687690555003,31.428170766643266,132.5362677059503,78963.45577041763,0,0,1,0.43400001525878906,1,NA,Simulation,360
1,1,Field,2005-05-26 12:00:00,2005,146,Emerging,2.18199999332428,NA,NA,NA,0,24.969999313354492,23.719999313354492,17.27999973297119,10.84000015258789,7.279999732971191,0,17.247765558429457,374.3899805204438,123.04659920997632,42.74697961847398,78.60186421754165,78959.32271617107,0,0,1,0.7279999732971192,1,NA,Simulation,360
1,1,Field,2005-05-27 12:00:00,2005,147,Emerging,2.3603749871253967,NA,NA,NA,4.46999979019165,25.34000015258789,23.799999237060547,17.134999752044678,10.470000267028809,7.134999752044678,0,17.49633866513991,372.06976384574426,142.98795573291795,54.86973393334744,46.634090303751364,78962.94100321118,0,0,1,0.7134999752044678,1,NA,Simulation,360
1,1,Field,2005-05-28 12:00:00,2005,148,Emerging,2.521124982833862,NA,NA,NA,0.7300000190734863,25.520000457763672,21.40999984741211,16.429999828338623,11.449999809265137,6.429999828338621,0,17.586724304300212,369.5050926524709,149.7567091857818,67.05248063451022,27.769376255012634,78963.97358478364,0,0,1,0.6429999828338624,1,NA,Simulation,360
1,1,Field,2005-05-29 12:00:00,2005,149,Emerging,2.685374987125397,NA,NA,NA,0.27000001072883606,29.219999313354492,23.600000381469727,16.570000171661377,9.539999961853027,6.570000171661378,0,17.752148925435126,366.9970379253424,148.22101950665555,80.23908892498042,16.208966770578677,78962.77387317343,0,0,1,0.6570000171661378,1,NA,Simulation,360
1,1,Field,2005-05-30 12:00:00,2005,150,Emerging,2.8706249833106994,NA,NA,NA,4.619999885559082,16.6200008392334,22,17.40999984741211,12.819999694824219,7.40999984741211,0,17.99654087165941,366.5300882765272,142.3004431571362,92.981977517686,9.498920037854255,78965.6366398069,0,0,1,0.740999984741211,1,NA,Simulation,360
1,1,Field,2005-05-31 12:00:00,2005,151,Vegetative,3.0048636740390235,NA,NA,NA,0,30.010000228881836,24.329999923706055,17.619999885559082,10.90999984741211,3.956227055557672,3.956227055557672,18.05622004202862,362.9491038190604,133.79041734798093,105.5540834936706,5.547178428051819,78966.01397967606,0,0.7619999885559082,1,0.7619999885559082,1,NA,Simulation,360
1,1,Field,2005-06-01 12:00:00,2005,152,Vegetative,3.022572124126837,NA,NA,NA,0.6600000262260437,17.459999084472656,24.3700008392334,18.99500036239624,13.619999885559082,4.621905472919252,8.578132528476925,18.29882121462525,360.7192070300108,123.23128595935518,118.49984276327035,3.1784851030565755,78965.57994198611,0,0.899500036239624,1,0.899500036239624,1,NA,Simulation,360
1,1,Field,2005-06-02 12:00:00,2005,153,Vegetative,3.039364101703886,NA,NA,NA,2.1600000858306885,8.789999961853027,22.280000686645508,18.615000247955322,14.949999809265137,4.382706147609861,12.960838676086786,18.509472846425567,359.57444628182463,112.69269793594894,130.44487692842335,1.8399033167775856,78965.03457788925,0,0.8615000247955322,1,0.8615000247955322,0.9999999999999999,NA,Simulation,360
1,1,Field,2005-06-03 12:00:00,2005,154,Vegetative,3.060726372774444,NA,NA,NA,3.7699999809265137,18.670000076293945,26.09000015258789,21.065000534057617,16.040000915527344,5.5755527494155475,18.536391425502334,18.508133702178927,357.946172553303,102.42679010130752,141.4737867850537,1.071286733263574,78964.84574816776,0,1,1,1,0.9999999999999999,NA,Simulation,360
1,1,Field,2005-06-04 12:00:00,2005,155,Vegetative,3.0847070013548703,NA,NA,NA,0,23.940000534057617,27.670000076293945,22.53499984741211,17.399999618530273,6.258944059491266,24.7953354849936,18.701612072590752,355.95999238352294,90.5763231428269,153.77541007103352,0.5960412238535401,78962.15213547046,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-05 12:00:00,2005,156,Vegetative,3.11257753640687,NA,NA,NA,1.649999976158142,26.510000228881836,30.290000915527344,24.695000648498535,19.100000381469727,7.274209648571982,32.06954513356558,19.29752733999434,354.1574736162878,77.13396637720342,167.47357026853507,0.31319726640376727,78957.30115879372,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-06 12:00:00,2005,157,Vegetative,3.140785325084477,NA,NA,NA,0.1599999964237213,28.600000381469727,29.18000030517578,24.994999885559082,20.809999465942383,7.362232844855391,39.431777978420975,20.07954685578293,352.454679817153,63.115997527236125,181.63459133692442,0.1568115130212088,78951.62856156257,0,1,1,1,0.9999999999999999,NA,Simulation,360
1,1,Field,2005-06-07 12:00:00,2005,158,Vegetative,3.1683664689030233,NA,NA,NA,0.019999999552965164,26.350000381469727,29.139999389648438,24.774999618530273,20.40999984741211,7.198678536640589,46.63045651506157,20.93501829072472,350.9136590622183,49.70272653690991,195.1332096792576,0.0758551797251133,78945.59743408322,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-08 12:00:00,2005,159,Vegetative,3.19554663123238,NA,NA,NA,0.6299999952316284,25.209999084472656,29.479999542236328,24.664999961853027,19.850000381469727,7.094022367962117,53.724478883023686,21.668642279636302,349.47800328758234,38.154845223664445,206.7324723716282,0.03636217370292726,78939.47354895336,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-09 12:00:00,2005,160,Vegetative,3.222556065465799,NA,NA,NA,0,25.81999969482422,29.209999084472656,24.66999912261963,20.1299991607666,7.049462334922359,60.773941217946046,22.229904651073184,348.1185563600163,28.58265254037771,216.33444476882764,0.01729854139632593,78933.29074189851,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-10 12:00:00,2005,161,Vegetative,3.248687674170139,NA,NA,NA,4.230000019073486,19.219999313354492,27.700000762939453,24.280000686645508,20.860000610351563,6.820349871832779,67.59429108977882,22.636540687173092,347.3269869483849,21.535925756518285,223.44292738239935,0.008440744472631347,78934.13851214196,0,1,1,1,0.9999999999999999,NA,Simulation,360
1,1,Field,2005-06-11 12:00:00,2005,162,Vegetative,3.273264655862241,NA,NA,NA,7.829999923706055,12.880000114440918,26,23.505000114440918,21.010000228881836,6.41459222163857,74.00888331141739,22.63290648913725,351.7446941317603,16.694523277706654,228.35185096057924,0.004314070825346455,78934.79520537803,0,1,1,1,1,NA,Simulation,360
1,1,Field,2005-06-12 12:00:00,2005,163,Vegetative,3.2973306834513196,NA,NA,NA,33.7599983215332,11.9399995803833,27.200000762939453,23.289999961853027,19.3799991607666,6.281233200749529,80.29011651216692,22.422776927479152,375.4081667504071,15.20356065262893,228.1748701907831,0.0022763206201165008,78936.52714116257,0,1,1,1,0.9999999999999999,NA,Simulation,360
1,1,Field,2005-06-13 12:00:00,2005,164,Vegetative,3.323806764448738,NA,NA,NA,6.739999771118164,22.940000534057617,29.170000076293945,24.6850004196167,20.200000762939453,6.910257140326198,87.20037365249311,22.204256576139198,376.5327843060202,12.397882930969377,229.75239175726637,0.0012105693054416723,78937.50899736743,0,1,1,1,0.9999999999999999,NA,Simulation,360
