CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2017-03-25 12:00:00,2017,84,,1,NA,NA,NA,12.369999885559082,4.210000038146973,16.579999923706055,11.25,5.920000076293945,6.25,0,4.698250380193382,372.86040397296443,2.073122809607194,20.449518594837496,0,78940.84514806811,0.3,0.8449999945504324,1,NA,Simulation,51
1,1,Field,2017-03-26 12:00:00,2017,85,,1,NA,NA,NA,0.6499999761581421,6.559999942779541,13.180000305175781,10.210000038146973,7.239999771118164,5.672222243414986,0,5.0426577339942735,372.4284078907999,2.0934291947673356,20.451241514849134,0,78946.5816719591,0.3,0.5278571673801967,1,NA,Simulation,51
1,1,Field,2017-03-27 12:00:00,2017,86,,1,NA,NA,NA,0.9800000190734863,6,12.630000114440918,9.25,5.869999885559082,5.138888888888889,0,5.4089698183867725,372.4147102412469,2.1081482109527565,20.45426334559217,0,78950.95691318414,0.3,0.42000000817435124,1,NA,Simulation,51
1,1,Field,2017-03-28 12:00:00,2017,87,,1,NA,NA,NA,0.019999999552965164,7.070000171661377,12.5,9.704999923706055,6.909999847412109,5.391666624281142,0,5.691020121763628,371.21931716287907,2.1230685895751145,20.458735270097236,0,78955.31143316231,0.3,0.44321428026471815,1,NA,Simulation,51
1,1,Field,2017-03-29 12:00:00,2017,88,,1,NA,NA,NA,14.550000190734863,3.7200000286102295,11.520000457763672,7.730000257492065,3.940000057220459,4.294444587495592,0,5.91052831665839,384.7858352995827,2.128840434891769,20.451901424023088,0,78958.26800371241,0.3,0.23214290823255265,1,NA,Simulation,51
1,1,Field,2017-03-30 12:00:00,2017,89,,1,NA,NA,NA,17.09000015258789,4.460000038146973,12.239999771118164,7.704999923706055,3.1700000762939453,4.280555513170031,0,5.980428433023706,400.22398207140765,2.1360780172246514,20.43386551199217,0,78961.23281973548,0.3,0.2817856924874442,1,NA,Simulation,51
1,1,Field,2017-03-31 12:00:00,2017,90,,1,NA,NA,NA,0.6299999952316284,5.860000133514404,11.75,6.995000004768372,2.240000009536743,3.8861111137602067,0,5.981401598020554,399.56369407403173,2.141157225741026,20.413185559354865,0,78963.46003563896,0.3,0.19607142891202653,1,NA,Simulation,51
1,1,Field,2017-04-01 12:00:00,2017,91,,1,NA,NA,NA,0.009999999776482582,16.190000534057617,14.199999809265137,7.254999905824661,0.3100000023841858,4.030555503235924,0,5.949884379783619,396.43095804828164,2.1449871351511827,20.39129197136667,0,78965.3768152027,0.3,0.3896428367921284,1,NA,Simulation,51
1,1,Field,2017-04-02 12:00:00,2017,92,,1,NA,NA,NA,1.399999976158142,6.869999885559082,13.84000015258789,10.100000143051147,6.360000133514404,5.611111190583971,0,6.014547023156832,395.82507873585837,2.1581334073037914,20.365481673958723,0,78969.56156476394,0.3,0.5671428782599313,1,NA,Simulation,51
1,1,Field,2017-04-03 12:00:00,2017,93,,1,NA,NA,NA,6.230000019073486,6.230000019073486,15.260000228881836,11.625,7.989999771118164,6.458333333333335,0,6.197005723560701,399.833696998446,2.1783002767105053,20.333879551644095,0,78976.06932285585,0.3,0.7775000163487025,1,NA,Simulation,51
