CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,Yieldkgha,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2016-03-25 12:00:00,2016,85,,1,NA,NA,NA,0,15.078614234924316,22.84000015258789,17.914999961853027,12.989999771118164,10.61528999671936,0,9.961683887268439,358.29705696225176,2.072181798265316,20.50963520277582,0,78948.20632558319,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-03-26 12:00:00,2016,86,,1,NA,NA,NA,0,15.319596290588379,15.75,11.105000019073486,6.460000038146973,6.169444455040825,0,10.450381750674667,355.9218338404521,2.047258370358035,20.57233828481584,0,78950.83983295842,0,0.3,0.7753571442195347,1,NA,Simulation,67
1,1,Field,2016-03-27 12:00:00,2016,87,,1,NA,NA,NA,8.199999809265137,6.786495685577393,12.6899995803833,10.21999979019165,7.75,5.677777661217584,0,10.68751536934613,363.0071457115878,2.0253142748087307,20.63086355348956,0,78954.57045200415,0,0.3,0.4935713836124965,1,NA,Simulation,67
1,1,Field,2016-03-28 12:00:00,2016,88,,1,NA,NA,NA,0,18.084165573120117,20.829999923706055,14.829999923706055,8.829999923706055,8.47972216712104,0,10.679566096739304,359.62701827764135,2.0216879845578233,20.692060081797763,0,78962.52767178573,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-03-29 12:00:00,2016,89,,1,NA,NA,NA,0,18.150680541992188,16.700000762939453,11.030000448226929,5.360000133514404,6.127778026792739,0,10.842098468701474,357.546837496993,1.9933545513026303,20.755915146661337,0,78964.41106738981,0,0.3,0.8378572293690272,1,NA,Simulation,67
1,1,Field,2016-03-30 12:00:00,2016,90,,1,NA,NA,NA,0,20.998714447021484,14.170000076293945,6.980000041425228,-0.20999999344348907,3.8777778007917934,0,10.887593663404017,354.2480449606025,1.9542365796382086,20.81449786572373,0,78963.4145043539,0,0.3,0.3678571512656552,1,NA,Simulation,67
1,1,Field,2016-03-31 12:00:00,2016,91,,1,NA,NA,NA,2.319999933242798,14.384931564331055,21.979999542236328,15.634999752044678,9.289999961853027,9.105337988469335,0,10.72956265696259,353.7837125551044,1.9369081445985739,20.873376725117165,0,78967.42528046218,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-01 12:00:00,2016,92,,1,NA,NA,NA,20.200000762939453,9.790915489196777,24.059999465942383,20.295000076293945,16.530000686645508,12.399892176140678,0,10.973998111859089,371.5292675880465,1.964101980289251,20.938690615575467,0,78985.68636729431,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-02 12:00:00,2016,93,,1,NA,NA,NA,15.140000343322754,14.483519554138184,20.68000030517578,14.579999923706055,8.479999542236328,8.316647764227126,0,11.50356447373926,383.3962095991764,1.9476110378714213,20.99904762236776,0,78993.39150967327,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-03 12:00:00,2016,94,,1,NA,NA,NA,0,16.038414001464844,11.460000038146973,7.129999995231628,2.799999952316284,3.961111108462017,0,11.820201346132201,380.8857412347874,1.9095287439118047,21.054531774185598,0,78993.0605251994,0,0.3,0.1850000023841858,1,NA,Simulation,67
1,1,Field,2016-04-04 12:00:00,2016,95,,1,NA,NA,NA,5.53000020980835,16.83184242248535,21.780000686645508,13.27500033378601,4.769999980926514,7.6818837570375855,0,11.70847051310011,383.08991496816077,1.8968373026176644,21.10216016556523,0,78998.62360171886,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-05 12:00:00,2016,96,,1,NA,NA,NA,0,20.621843338012695,11.34000015258789,5.015000104904175,-1.309999942779541,2.845333035518726,0,11.580661320928481,380.2173275020673,1.8611816189376937,21.146519946334543,0,78997.35032952075,0,0.3,0.025357161249433244,1,NA,Simulation,67
1,1,Field,2016-04-06 12:00:00,2016,97,,1,NA,NA,NA,0,23.041662216186523,12.770000457763672,4.7900002002716064,-3.190000057220459,2.9493326142132283,0,11.18001023916524,376.31983723115667,1.8271698973380655,21.178440770386818,0,78996.16835507474,0,0.3,0.11142861843109131,1,NA,Simulation,67
1,1,Field,2016-04-07 12:00:00,2016,98,,1,NA,NA,NA,6.050000190734863,12.283981323242188,17.040000915527344,12.555000305175781,8.069999694824219,6.975000169542101,0,10.727111311612633,379.5815657490774,1.8181334442521617,21.207542941957,0,79000.79653823361,0,0.3,0.9710715157645089,1,NA,Simulation,67
1,1,Field,2016-04-08 12:00:00,2016,99,,1,NA,NA,NA,2.9100000858306885,14.028266906738281,13.399999618530273,8.299999833106995,3.200000047683716,4.6111110183927755,0,10.617769460457422,379.4663327938823,1.7938275988654309,21.237186309654106,0,79001.5200905397,0,0.3,0.4071428179740906,1,NA,Simulation,67
1,1,Field,2016-04-09 12:00:00,2016,100,,1,NA,NA,NA,6.71999979019165,12.450979232788086,9.609999656677246,5.444999814033508,1.2799999713897705,3.0249998966852827,0,10.537165814919355,383.4261227194967,1.7626492619898264,21.255417158365788,0,79000.9569312809,0,0.3,0,1,NA,Simulation,67
1,1,Field,2016-04-10 12:00:00,2016,101,,1,NA,NA,NA,0,19.83473777770996,9.850000381469727,4.585000187158585,-0.6800000071525574,2.5597467351375767,0,10.26219404989309,379.4512981254229,1.737570039291967,21.263389809746226,0,79000.0245720595,0,0.3,0,1,NA,Simulation,67
1,1,Field,2016-04-11 12:00:00,2016,102,,1,NA,NA,NA,1.659999966621399,22.360441207885742,19.059999465942383,12.09499979019165,5.130000114440918,6.7551552159600785,0,9.98022953463029,376.799812616859,1.727519121437257,21.27076933887867,0,79002.40519789507,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-12 12:00:00,2016,103,,1,NA,NA,NA,7.690000057220459,11.759403228759766,17.139999389648438,13.119999885559082,9.100000381469727,7.288888825310602,0,10.111330852194971,381.0752214758602,1.7243212932989695,21.28392712919751,0,79006.87732050373,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-13 12:00:00,2016,104,,1,NA,NA,NA,0,19.973188400268555,13.59000015258789,8.140000104904175,2.690000057220459,4.52222228050232,0,10.354673080015766,376.65745315535366,1.7057799305039718,21.29688118715397,0,79006.8112943653,0,0.3,0.40928573267800467,1,NA,Simulation,67
1,1,Field,2016-04-14 12:00:00,2016,105,,1,NA,NA,NA,0,23.114681243896484,14.789999961853027,7.629999980330467,0.4699999988079071,4.2388888779613705,0,10.391510629048913,371.4821055257613,1.6860844003786577,21.303857804587164,0,79006.25823318018,0,0.3,0.45857142444167814,1,NA,Simulation,67
1,1,Field,2016-04-15 12:00:00,2016,106,,1,NA,NA,NA,0,23.13347625732422,15.3100004196167,8.220000207424164,1.1299999952316284,4.566666781902314,0,10.277813513989528,367.1678425224757,1.6659329800994989,21.30985877920431,0,79005.50314168754,0,0.3,0.537857187645776,1,NA,Simulation,67
1,1,Field,2016-04-16 12:00:00,2016,107,,1,NA,NA,NA,0,24.280324935913086,16.610000610351563,8.660000294446945,0.7099999785423279,4.811111274692748,0,10.232844703390738,364.2164052905232,1.6444221328744628,21.31970903543834,0,79004.23104092597,0,0.3,0.662142921771322,1,NA,Simulation,67
1,1,Field,2016-04-17 12:00:00,2016,108,,1,NA,NA,NA,0,24.75191879272461,19.899999618530273,11.349999785423279,2.799999952316284,6.40295150729153,0,10.38210644621276,361.5417338312998,1.620868660965817,21.337412497432886,0,79002.18143854616,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-18 12:00:00,2016,109,,1,NA,NA,NA,0,25.591270446777344,25.989999771118164,15.519999980926514,5.050000190734863,9.551084681550662,0,10.798401782298445,359.0752191079372,1.596951055179241,21.369352812218604,0,78999.64885101125,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-19 12:00:00,2016,110,,1,NA,NA,NA,0,24.851755142211914,27.899999618530273,18.009999752044678,8.119999885559082,11.376114010895623,0,11.545779201068019,356.78877572410624,1.5723325263426027,21.421203193375817,0,78996.5240477729,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-20 12:00:00,2016,111,,1,NA,NA,NA,0,23.39813995361328,21.459999084472656,13.624999523162842,5.789999961853027,7.849683028088674,0,12.407909421508606,354.66914994003054,1.5490289507957462,21.481819298460746,0,78993.13586995463,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-21 12:00:00,2016,112,,1,NA,NA,NA,0,24.17035675048828,21.829999923706055,13.5,5.170000076293945,7.817859712441762,0,12.963432204616225,352.70843622123965,1.5278795431279582,21.54129600741003,0,78989.82495951962,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-22 12:00:00,2016,113,,1,NA,NA,NA,7.480000019073486,14.20451831817627,25.649999618530273,19.914999961853027,14.180000305175781,12.323063119120068,0,13.371380757623335,356.1384482249619,1.5591653990514955,21.614805496508367,0,78999.96705338071,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-23 12:00:00,2016,114,,1,NA,NA,NA,2.559999942779541,11.937710762023926,20.81999969482422,16.489999771118164,12.15999984741211,9.46452621380488,0,13.76961725835799,355.41670931155477,1.567406468919265,21.69825698760027,0,79004.8261292914,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-24 12:00:00,2016,115,,1,NA,NA,NA,0,20.95630645751953,19.040000915527344,12.985000371932983,6.929999828338623,7.251517227905326,0,13.943818165091516,351.60552807658775,1.559053940728454,21.777018496974677,0,79005.39916666038,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-25 12:00:00,2016,116,Germinating,1,2016-04-25,NA,NA,0,23.882326126098633,22.84000015258789,14.97000002861023,7.099999904632568,8.820556981000635,0,13.972452009971436,349.9962511033609,74.9816579051269,27.750927973744794,140.6662977905607,79005.5791945592,0,0.3,1,1,NA,Simulation,67
1,1,Field,2016-04-26 12:00:00,2016,117,Emerging,2.1645263385562337,NA,NA,NA,2.9200000762939453,16.253799438476563,28.920000076293945,21.679999828338623,14.4399995803833,13.984738777279855,0,14.23569525018984,348.59213901179766,119.47278752374157,36.925329563227294,87.08444680041755,79007.54052604367,0,1,1,1,NA,Simulation,67
1,1,Field,2016-04-27 12:00:00,2016,118,Emerging,2.253284507992221,NA,NA,NA,1.899999976158142,14.787127494812012,17.489999771118164,13.579999923706055,9.670000076293945,7.544444402058921,0,14.625186993670098,347.2633203540635,142.71138971784862,46.82820750975974,54.01513906783208,79006.14469878291,0,1,1,1,NA,Simulation,67
1,1,Field,2016-04-28 12:00:00,2016,119,Emerging,2.3225655531205383,NA,NA,NA,10.890000343322754,6.44222354888916,12.670000076293945,10.599999904632568,8.529999732971191,5.888888835906982,0,14.601038123760109,356.59122973302624,153.71537732088348,54.613719897879406,35.287310452506205,79005.88069868821,0,1,0.5192857129233224,1,NA,Simulation,67
1,1,Field,2016-04-29 12:00:00,2016,120,Emerging,2.3903760106368783,NA,NA,NA,0.7799999713897705,7.098751544952393,11.979999542236328,10.375,8.770000457763672,5.763888888888889,0,14.160011931018468,355.76648641630493,158.86984578856638,60.86199507693566,23.937096831848894,79005.77369043828,0,1,0.4539285387311663,1,NA,Simulation,67
1,1,Field,2016-04-30 12:00:00,2016,121,Emerging,2.468545945526728,NA,NA,NA,2.0299999713897705,9.176423072814941,14.859999656677246,11.960000038146973,9.0600004196167,6.644444465637208,0,13.664029702080102,355.8046159051745,160.60768041734107,66.70796000162943,16.409176553938142,79006.63280963858,0,1,0.7728571210588727,1,NA,Simulation,67
1,1,Field,2016-05-01 12:00:00,2016,122,Emerging,2.54305574695503,NA,NA,NA,12.260000228881836,6.5110979080200195,13.359999656677246,11.399999618530273,9.4399995803833,6.333333121405707,0,13.333549865993426,366.6248954324022,160.00493298327595,72.3574092249926,11.270251033028194,79007.42661392517,0,1,0.6257142339433942,1,NA,Simulation,67
1,1,Field,2016-05-02 12:00:00,2016,123,Emerging,2.6660239222619113,NA,NA,NA,15,17.528858184814453,24.25,17.355000019073486,10.460000038146973,10.4522949010849,0,13.111826935327354,376.9668382343079,157.2763927939827,78.53233078639678,7.65079216306901,79012.16683761225,0,1,1,1,NA,Simulation,67
1,1,Field,2016-05-03 12:00:00,2016,124,Emerging,2.7753136987172544,NA,NA,NA,4.71999979019165,13.339465141296387,20.729999542236328,16.214999675750732,11.699999809265137,9.289630998704169,0,13.280472586918332,378.7333993973913,152.179958447436,86.05261971499434,5.057155051923883,79015.36332983666,0,1,1,1,NA,Simulation,67
1,1,Field,2016-05-04 12:00:00,2016,125,Emerging,2.8541699082415715,NA,NA,NA,8.65999984741211,7.650622844696045,14.319999694824219,12.065000057220459,9.8100004196167,6.702777809566922,0,13.5090574009445,385.7559731748232,149.3039751434086,90.260591987167885,3.3657122144136338,79016.30511592218,0,1,0.7417856965746198,1,NA,Simulation,67
